# p(code_units), e(code_units) => first two columns, plus original columns afterward
# system=Already code => factor=1, pFactor=1.000000e+00, eFactor=1.000000e+00
# pressure (code_units),epsilon (code_units),muB
2.557520e-05,3.762902e-04,1044.2178922800504
2.625948e-05,3.794763e-04,1045.969719634536
2.694376e-05,3.826625e-04,1047.7215469890218
2.762804e-05,3.858486e-04,1049.4733743435077
2.831232e-05,3.890347e-04,1051.2252016979937
2.901861e-05,3.921021e-04,1052.9770290524796
2.972582e-05,3.951646e-04,1054.7288564069654
3.043304e-05,3.982271e-04,1056.4806837614512
3.114025e-05,4.012896e-04,1058.232511115937
3.185680e-05,4.043070e-04,1059.984338470423
3.258744e-05,4.072564e-04,1061.7361658249088
3.331809e-05,4.102058e-04,1063.4879931793948
3.404873e-05,4.131552e-04,1065.2398205338804
3.477938e-05,4.161046e-04,1066.9916478883665
3.552461e-05,4.189919e-04,1068.7434752428521
3.627859e-05,4.218420e-04,1070.4953025973382
3.703257e-05,4.246921e-04,1072.247129951824
3.778655e-05,4.275423e-04,1073.9989573063099
3.854053e-05,4.303924e-04,1075.7507846607957
3.930922e-05,4.331838e-04,1077.5026120152816
4.008593e-05,4.359431e-04,1079.2544393697674
4.086264e-05,4.387023e-04,1081.0062667242532
4.163935e-05,4.414616e-04,1082.7580940787393
4.241606e-05,4.442209e-04,1084.509921433225
4.320368e-05,4.469420e-04,1086.261748787711
4.400405e-05,4.496182e-04,1088.0135761421966
4.480442e-05,4.522945e-04,1089.7654034966827
4.560479e-05,4.549708e-04,1091.5172308511685
4.640516e-05,4.576471e-04,1093.2690582056543
4.720710e-05,4.603182e-04,1095.0208855601402
4.803007e-05,4.629202e-04,1096.772712914626
4.885305e-05,4.655222e-04,1098.5245402691119
4.967602e-05,4.681242e-04,1100.276367623598
5.049900e-05,4.707261e-04,1102.0281949780838
5.132198e-05,4.733281e-04,1103.7800223325696
5.215626e-05,4.758987e-04,1105.5318496870555
5.300314e-05,4.784344e-04,1107.2836770415413
5.385001e-05,4.809700e-04,1109.0355043960271
5.469689e-05,4.835057e-04,1110.7873317505132
5.554376e-05,4.860414e-04,1112.5391591049988
5.639064e-05,4.885770e-04,1114.2909864594847
5.725307e-05,4.910728e-04,1116.0428138139705
5.812281e-05,4.935497e-04,1117.7946411684566
5.899255e-05,4.960267e-04,1119.5464685229424
5.986229e-05,4.985037e-04,1121.2982958774282
6.073202e-05,5.009807e-04,1123.050123231914
6.160176e-05,5.034577e-04,1124.8019505864
6.248731e-05,5.058971e-04,1126.5537779408858
6.337982e-05,5.083201e-04,1128.3056052953716
6.427232e-05,5.107431e-04,1130.0574326498577
6.516482e-05,5.131661e-04,1131.8092600043433
6.605732e-05,5.155891e-04,1133.5610873588294
6.694982e-05,5.180121e-04,1135.312914713315
6.785465e-05,5.204114e-04,1137.064742067801
6.877102e-05,5.227887e-04,1138.8165694222869
6.968739e-05,5.251659e-04,1140.5683967767727
7.060377e-05,5.275431e-04,1142.3202241312586
7.152014e-05,5.299203e-04,1144.0720514857444
7.243651e-05,5.322976e-04,1145.8238788402302
7.335654e-05,5.346681e-04,1147.575706194716
7.429578e-05,5.370034e-04,1149.3275335492021
7.523503e-05,5.393388e-04,1151.079360903688
7.617427e-05,5.416741e-04,1152.8311882581738
7.711352e-05,5.440094e-04,1154.5830156126594
7.805277e-05,5.463448e-04,1156.3348429671455
7.899201e-05,5.486801e-04,1158.0866703216313
7.994567e-05,5.509931e-04,1159.8384976761172
8.090801e-05,5.532926e-04,1161.590325030603
8.187036e-05,5.555921e-04,1163.3421523850889
8.283270e-05,5.578916e-04,1165.0939797395747
8.379505e-05,5.601911e-04,1166.8458070940608
8.475740e-05,5.624906e-04,1168.5976344485466
8.571974e-05,5.647901e-04,1170.3494618030325
8.670349e-05,5.670598e-04,1172.1012891575183
8.768913e-05,5.693269e-04,1173.853116512004
8.867476e-05,5.715940e-04,1175.60494386649
8.966039e-05,5.738612e-04,1177.356771220976
9.064603e-05,5.761283e-04,1179.1085985754617
9.163166e-05,5.783954e-04,1180.8604259299475
9.261844e-05,5.806612e-04,1182.6122532844333
9.362714e-05,5.829017e-04,1184.3640806389192
9.463583e-05,5.851423e-04,1186.1159079934052
9.564453e-05,5.873828e-04,1187.867735347891
9.665323e-05,5.896234e-04,1189.619562702377
9.766193e-05,5.918639e-04,1191.3713900568628
9.867063e-05,5.941045e-04,1193.1232174113486
9.967995e-05,5.963444e-04,1194.8750447658344
1.007122e-04,5.985619e-04,1196.6268721203205
1.017445e-04,6.007795e-04,1198.3786994748061
1.027767e-04,6.029970e-04,1200.130526829292
1.038090e-04,6.052146e-04,1201.8823541837778
1.048412e-04,6.074321e-04,1203.6341815382639
1.058735e-04,6.096496e-04,1205.3860088927497
1.069058e-04,6.118672e-04,1207.1378362472356
1.079577e-04,6.140679e-04,1208.8896636017214
1.090128e-04,6.162658e-04,1210.6414909562072
1.100680e-04,6.184637e-04,1212.393318310693
1.111232e-04,6.206616e-04,1214.145145665179
1.121784e-04,6.228595e-04,1215.896973019665
1.132335e-04,6.250574e-04,1217.6488003741506
1.142887e-04,6.272553e-04,1219.4006277286367
1.153565e-04,6.294441e-04,1221.1524550831223
1.164347e-04,6.316254e-04,1222.9042824376083
1.175129e-04,6.338067e-04,1224.6561097920942
1.185911e-04,6.359880e-04,1226.40793714658
1.196693e-04,6.381693e-04,1228.1597645010659
1.207475e-04,6.403506e-04,1229.9115918555517
1.218257e-04,6.425319e-04,1231.6634192100375
1.229062e-04,6.447120e-04,1233.4152465645234
1.240078e-04,6.468810e-04,1235.1670739190095
1.251094e-04,6.490500e-04,1236.9189012734953
1.262110e-04,6.512191e-04,1238.6707286279811
1.273126e-04,6.533881e-04,1240.4225559824667
1.284142e-04,6.555571e-04,1242.1743833369528
1.295158e-04,6.577261e-04,1243.9262106914389
1.306174e-04,6.598952e-04,1245.6780380459245
1.317314e-04,6.620590e-04,1247.4298654004103
1.328561e-04,6.642183e-04,1249.1816927548962
1.339808e-04,6.663775e-04,1250.933520109382
1.351054e-04,6.685368e-04,1252.685347463868
1.362301e-04,6.706961e-04,1254.437174818354
1.373548e-04,6.728553e-04,1256.1890021728398
1.384795e-04,6.750146e-04,1257.9408295273256
1.396042e-04,6.771739e-04,1259.6926568818114
1.407488e-04,6.793267e-04,1261.4444842362973
1.418969e-04,6.814785e-04,1263.1963115907834
1.442996e-04,1.765041e-03,1264.948138945269
1.469476e-04,1.775697e-03,1266.6999662997548
1.496259e-04,1.786400e-03,1268.4517936542406
1.523043e-04,1.797102e-03,1270.2036210087267
1.549827e-04,1.807805e-03,1271.9554483632126
1.577104e-04,1.818582e-03,1273.7072757176984
1.604394e-04,1.829362e-03,1275.4591030721842
1.631684e-04,1.840142e-03,1277.21093042667
1.659253e-04,1.850964e-03,1278.962757781156
1.687051e-04,1.861823e-03,1280.7145851356418
1.714850e-04,1.872681e-03,1282.4664124901278
1.742711e-04,1.883550e-03,1284.2182398446134
1.771019e-04,1.894488e-03,1285.9700671990995
1.799326e-04,1.905426e-03,1287.7218945535851
1.827633e-04,1.916364e-03,1289.4737219080712
1.856298e-04,1.927359e-03,1291.225549262557
1.885116e-04,1.938378e-03,1292.9773766170429
1.913934e-04,1.949397e-03,1294.7292039715287
1.942893e-04,1.960439e-03,1296.4810313260145
1.972223e-04,1.971541e-03,1298.2328586805004
2.001553e-04,1.982643e-03,1299.9846860349862
2.030883e-04,1.993745e-03,1301.7365133894723
2.060649e-04,2.004918e-03,1303.4883407439581
2.090492e-04,2.016104e-03,1305.240168098444
2.120336e-04,2.027290e-03,1306.9919954529296
2.150398e-04,2.038512e-03,1308.7438228074157
2.180757e-04,2.049783e-03,1310.4956501619017
2.211115e-04,2.061054e-03,1312.2474775163873
2.241474e-04,2.072325e-03,1313.9993048708732
2.272349e-04,2.083682e-03,1315.751132225359
2.303224e-04,2.095039e-03,1317.502959579845
2.334100e-04,2.106397e-03,1319.254786934331
2.365273e-04,2.117805e-03,1321.0066142888168
2.396666e-04,2.129250e-03,1322.7584416433026
2.428060e-04,2.140696e-03,1324.5102689977884
2.459531e-04,2.152155e-03,1326.262096352274
2.491444e-04,2.163689e-03,1328.0139237067601
2.523358e-04,2.175224e-03,1329.7657510612462
2.555272e-04,2.186759e-03,1331.5175784157318
2.587563e-04,2.198359e-03,1333.2694057702176
2.619998e-04,2.209984e-03,1335.0212331247035
2.652433e-04,2.221610e-03,1336.7730604791896
2.685025e-04,2.233263e-03,1338.5248878336754
2.717983e-04,2.244980e-03,1340.2767151881612
2.750942e-04,2.256698e-03,1342.028542542647
2.783900e-04,2.268415e-03,1343.780369897133
2.817318e-04,2.280214e-03,1345.5321972516188
2.850801e-04,2.292025e-03,1347.2840246061046
2.884285e-04,2.303836e-03,1349.0358519605907
2.918005e-04,2.315689e-03,1350.7876793150765
2.952016e-04,2.327595e-03,1352.5395066695621
2.986026e-04,2.339501e-03,1354.291334024048
3.020050e-04,2.351409e-03,1356.043161378534
3.054590e-04,2.363411e-03,1357.7949887330199
3.089129e-04,2.375413e-03,1359.5468160875057
3.123669e-04,2.387415e-03,1361.2986434419915
3.158527e-04,2.399476e-03,1363.0504707964774
3.193597e-04,2.411575e-03,1364.8022981509632
3.228668e-04,2.423675e-03,1366.554125505449
3.263831e-04,2.435793e-03,1368.3059528599351
3.299434e-04,2.447991e-03,1370.057780214421
3.335038e-04,2.460190e-03,1371.8096075689068
3.370641e-04,2.472389e-03,1373.5614349233924
3.406645e-04,2.484663e-03,1375.3132622778785
3.442783e-04,2.496963e-03,1377.0650896323646
3.478921e-04,2.509263e-03,1378.8169169868502
3.515234e-04,2.521595e-03,1380.568744341336
3.551909e-04,2.533997e-03,1382.3205716958219
3.588584e-04,2.546398e-03,1384.072399050308
3.625259e-04,2.558800e-03,1385.8242264047935
3.662419e-04,2.571294e-03,1387.5760537592796
3.699633e-04,2.583799e-03,1389.3278811137654
3.736847e-04,2.596304e-03,1391.0797084682513
3.774318e-04,2.608859e-03,1392.831535822737
3.812074e-04,2.621468e-03,1394.583363177223
3.849830e-04,2.634078e-03,1396.335190531709
3.887612e-04,2.646694e-03,1398.0870178861946
3.925911e-04,2.659410e-03,1399.8388452406805
3.964210e-04,2.672125e-03,1401.5906725951663
4.002509e-04,2.684841e-03,1403.3424999496524
4.041148e-04,2.697625e-03,1405.0943273041382
4.079993e-04,2.710449e-03,1406.846154658624
4.118838e-04,2.723273e-03,1408.59798201311
4.157792e-04,2.736118e-03,1410.3498093675958
4.197185e-04,2.749051e-03,1412.1016367220816
4.236578e-04,2.761984e-03,1413.8534640765674
4.275970e-04,2.774917e-03,1415.6052914310535
4.315789e-04,2.787936e-03,1417.3571187855391
4.355733e-04,2.800979e-03,1419.108946140025
4.395676e-04,2.814023e-03,1420.8607734945108
4.435812e-04,2.827105e-03,1422.6126008489969
4.476308e-04,2.840261e-03,1424.3644282034827
4.516803e-04,2.853417e-03,1426.1162555579685
4.557299e-04,2.866572e-03,1427.8680829124544
4.598308e-04,2.879833e-03,1429.6199102669402
4.639358e-04,2.893102e-03,1431.371737621426
4.680409e-04,2.906371e-03,1433.123564975912
4.721739e-04,2.919697e-03,1434.875392330398
4.763347e-04,2.933081e-03,1436.6272196848838
4.804956e-04,2.946464e-03,1438.3790470393697
4.846606e-04,2.959857e-03,1440.1308743938553
4.888775e-04,2.973357e-03,1441.8827017483413
4.930943e-04,2.986857e-03,1443.6345291028274
4.973112e-04,3.000357e-03,1445.386356457313
5.015646e-04,3.013933e-03,1447.1381838117989
5.058377e-04,3.027551e-03,1448.8900111662847
5.101108e-04,3.041169e-03,1450.6418385207705
5.143966e-04,3.054813e-03,1452.3936658752564
5.187263e-04,3.068550e-03,1454.1454932297424
5.230559e-04,3.082287e-03,1455.8973205842283
5.273855e-04,3.096024e-03,1457.6491479387141
5.317605e-04,3.109857e-03,1459.4009752931997
5.361470e-04,3.123714e-03,1461.1528026476858
5.405334e-04,3.137571e-03,1462.9046300021719
5.449412e-04,3.151474e-03,1464.6564573566575
5.493846e-04,3.165453e-03,1466.4082847111433
5.538280e-04,3.179432e-03,1468.1601120656292
5.582714e-04,3.193411e-03,1469.9119394201152
5.627693e-04,3.207508e-03,1471.663766774601
5.672701e-04,3.221610e-03,1473.415594129087
5.717709e-04,3.235713e-03,1475.1674214835728
5.763018e-04,3.249881e-03,1476.9192488380586
5.808602e-04,3.264108e-03,1478.6710761925444
5.854185e-04,3.278335e-03,1480.4229035470303
5.899826e-04,3.292575e-03,1482.1747309015163
5.945988e-04,3.306928e-03,1483.926558256002
5.992150e-04,3.321281e-03,1485.6783856104878
6.038312e-04,3.335634e-03,1487.4302129649736
6.084866e-04,3.350073e-03,1489.1820403194597
6.131609e-04,3.364554e-03,1490.9338676739455
6.178352e-04,3.379035e-03,1492.6856950284314
6.225241e-04,3.393548e-03,1494.4375223829172
6.272568e-04,3.408157e-03,1496.189349737403
6.319896e-04,3.422766e-03,1497.941177091889
6.367223e-04,3.437376e-03,1499.6930044463747
6.415035e-04,3.452093e-03,1501.4448318008608
6.462949e-04,3.466833e-03,1503.1966591553467
6.510864e-04,3.481573e-03,1504.9484865098325
6.559014e-04,3.496365e-03,1506.700313864318
6.607518e-04,3.511237e-03,1508.4521412188042
6.656022e-04,3.526108e-03,1510.2039685732902
6.704526e-04,3.540980e-03,1511.9557959277759
6.753608e-04,3.555981e-03,1513.7076232822617
6.802705e-04,3.570985e-03,1515.4594506367475
6.851802e-04,3.585990e-03,1517.2112779912334
6.901227e-04,3.601068e-03,1518.9631053457192
6.950919e-04,3.616207e-03,1520.7149327002053
7.000612e-04,3.631345e-03,1522.4667600546911
7.050379e-04,3.646501e-03,1524.218587409177
7.100671e-04,3.661776e-03,1525.9704147636626
7.150962e-04,3.677050e-03,1527.7222421181486
7.201254e-04,3.692325e-03,1529.4740694726347
7.251966e-04,3.707696e-03,1531.2258968271203
7.302859e-04,3.723108e-03,1532.9777241816062
7.353752e-04,3.738519e-03,1534.729551536092
7.404811e-04,3.753969e-03,1536.481378890578
7.456309e-04,3.769519e-03,1538.2332062450637
7.507807e-04,3.785069e-03,1539.9850335995498
7.559305e-04,3.800619e-03,1541.7368609540356
7.611319e-04,3.816288e-03,1543.4886883085214
7.663424e-04,3.831978e-03,1545.240515663007
7.715530e-04,3.847668e-03,1546.992343017493
7.767895e-04,3.863418e-03,1548.7441703719792
7.820611e-04,3.879250e-03,1550.495997726465
7.873328e-04,3.895081e-03,1552.2478250809506
7.926045e-04,3.910913e-03,1553.9996524354365
7.979375e-04,3.926887e-03,1555.7514797899225
8.032705e-04,3.942860e-03,1557.5033071444082
8.086035e-04,3.958834e-03,1559.2551344988942
8.139720e-04,3.974891e-03,1561.00696185338
8.193668e-04,3.991009e-03,1562.758789207866
8.247615e-04,4.007127e-03,1564.510616562352
8.301656e-04,4.023266e-03,1566.2624439168376
8.356224e-04,4.039529e-03,1568.0142712713237
8.410792e-04,4.055793e-03,1569.7660986258095
8.465360e-04,4.072056e-03,1571.517925980295
8.520380e-04,4.088425e-03,1573.269753334781
8.575571e-04,4.104835e-03,1575.021580689267
8.630762e-04,4.121245e-03,1576.7734080437526
8.686141e-04,4.137699e-03,1578.5252353982387
8.741960e-04,4.154257e-03,1580.2770627527245
8.797778e-04,4.170815e-03,1582.0288901072104
8.853596e-04,4.187372e-03,1583.7807174616964
8.909965e-04,4.204061e-03,1585.532544816182
8.966414e-04,4.220769e-03,1587.2843721706681
9.022862e-04,4.237476e-03,1589.036199525154
9.079595e-04,4.254251e-03,1590.7880268796396
9.136676e-04,4.271109e-03,1592.5398542341254
9.193757e-04,4.287967e-03,1594.2916815886115
9.250855e-04,4.304828e-03,1596.0435089430975
9.308573e-04,4.321839e-03,1597.7953362975834
9.366291e-04,4.338849e-03,1599.547163652069
9.424010e-04,4.355859e-03,1601.2989910065548
9.482112e-04,4.372961e-03,1603.050818361041
9.540470e-04,4.390125e-03,1604.8026457155265
9.598828e-04,4.407288e-03,1606.5544730700126
9.657298e-04,4.424479e-03,1608.3063004244984
9.716299e-04,4.441797e-03,1610.058127778984
9.775301e-04,4.459116e-03,1611.8099551334699
9.834302e-04,4.476434e-03,1613.561782487956
9.893789e-04,4.493869e-03,1615.313609842442
9.953439e-04,4.511344e-03,1617.0654371969279
1.001309e-03,4.528818e-03,1618.8172645514135
1.007295e-03,4.546344e-03,1620.5690919058993
1.013325e-03,4.563976e-03,1622.3209192603854
1.019354e-03,4.581608e-03,1624.072746614871
1.025384e-03,4.599239e-03,1625.824573969357
1.031473e-03,4.617014e-03,1627.576401323843
1.037568e-03,4.634805e-03,1629.3282286783287
1.043663e-03,4.652596e-03,1631.0800560328148
1.049789e-03,4.670463e-03,1632.8318833873004
1.055950e-03,4.688414e-03,1634.5837107417865
1.062111e-03,4.706365e-03,1636.3355380962723
1.068275e-03,4.724324e-03,1638.087365450758
1.074502e-03,4.742437e-03,1639.8391928052438
1.080729e-03,4.760549e-03,1641.5910201597299
1.086956e-03,4.778662e-03,1643.3428475142155
1.093224e-03,4.796876e-03,1645.0946748687015
1.099518e-03,4.815152e-03,1646.8465022231874
1.105811e-03,4.833427e-03,1648.5983295776732
1.112117e-03,4.851736e-03,1650.3501569321593
1.118477e-03,4.870175e-03,1652.101984286645
1.124837e-03,4.888615e-03,1653.853811641131
1.131197e-03,4.907054e-03,1655.6056389956168
1.137610e-03,4.925622e-03,1657.3574663501024
1.144037e-03,4.944227e-03,1659.1092937045883
1.150464e-03,4.962833e-03,1660.8611210590743
1.156915e-03,4.981496e-03,1662.6129484135604
1.163410e-03,5.000269e-03,1664.3647757680462
1.169905e-03,5.019041e-03,1666.1166031225318
1.176399e-03,5.037813e-03,1667.8684304770177
1.182956e-03,5.056741e-03,1669.6202578315037
1.189519e-03,5.075681e-03,1671.3720851859894
1.196081e-03,5.094622e-03,1673.1239125404754
1.202678e-03,5.113647e-03,1674.8757398949613
1.209308e-03,5.132757e-03,1676.6275672494469
1.215939e-03,5.151867e-03,1678.3793946039327
1.222575e-03,5.170990e-03,1680.1312219584188
1.229274e-03,5.190271e-03,1681.8830493129049
1.235973e-03,5.209553e-03,1683.6348766673907
1.242673e-03,5.228834e-03,1685.3867040218763
1.249417e-03,5.248227e-03,1687.1385313763622
1.256185e-03,5.267680e-03,1688.8903587308482
1.262953e-03,5.287134e-03,1690.6421860853338
1.269737e-03,5.306626e-03,1692.39401343982
1.276574e-03,5.326254e-03,1694.1458407943057
1.283412e-03,5.345881e-03,1695.8976681487914
1.290249e-03,5.365508e-03,1697.6494955032776
1.297142e-03,5.385275e-03,1699.4013228577633
1.304049e-03,5.405077e-03,1701.1531502122493
1.310957e-03,5.424879e-03,1702.9049775667352
1.317890e-03,5.444748e-03,1704.6568049212208
1.324867e-03,5.464726e-03,1706.4086322757066
1.331844e-03,5.484705e-03,1708.1604596301927
1.338822e-03,5.504684e-03,1709.9122869846783
1.345865e-03,5.524831e-03,1711.6641143391646
1.352913e-03,5.544987e-03,1713.4159416936502
1.359960e-03,5.565143e-03,1715.167769048136
1.367045e-03,5.585394e-03,1716.9195964026221
1.374163e-03,5.605729e-03,1718.6714237571077
1.381282e-03,5.626065e-03,1720.4232511115938
1.388408e-03,5.646418e-03,1722.1750784660796
1.395597e-03,5.666934e-03,1723.9269058205653
1.402787e-03,5.687450e-03,1725.678733175051
1.409976e-03,5.707966e-03,1727.4305605295372
1.417214e-03,5.728605e-03,1729.1823878840228
1.424475e-03,5.749303e-03,1730.934215238509
1.431736e-03,5.770001e-03,1732.6860425929947
1.439015e-03,5.790744e-03,1734.4378699474805
1.446348e-03,5.811625e-03,1736.1896973019666
1.453681e-03,5.832506e-03,1737.9415246564522
1.461013e-03,5.853387e-03,1739.6933520109383
1.468406e-03,5.874420e-03,1741.445179365424
1.475811e-03,5.895486e-03,1743.1970067199097
1.483217e-03,5.916552e-03,1744.948834074396
1.490651e-03,5.937692e-03,1746.7006614288816
1.498129e-03,5.958943e-03,1748.4524887833677
1.505608e-03,5.980195e-03,1750.2043161378535
1.513086e-03,6.001446e-03,1751.9561434923392
1.520635e-03,6.022880e-03,1753.707970846825
1.528186e-03,6.044319e-03,1755.459798201311
1.535737e-03,6.065758e-03,1757.2116255557967
1.543328e-03,6.087300e-03,1758.9634529102827
1.550953e-03,6.108928e-03,1760.7152802647686
1.558578e-03,6.130555e-03,1762.4671076192542
1.566212e-03,6.152207e-03,1764.2189349737405
1.573911e-03,6.174024e-03,1765.970762328226
1.581609e-03,6.195841e-03,1767.7225896827122
1.589307e-03,6.217658e-03,1769.474417037198
1.597058e-03,6.239610e-03,1771.2262443916836
1.604831e-03,6.261619e-03,1772.9780717461695
1.612604e-03,6.283628e-03,1774.7298991006555
1.620397e-03,6.305690e-03,1776.4817264551411
1.628244e-03,6.327892e-03,1778.2335538096274
1.636092e-03,6.350093e-03,1779.985381164113
1.643939e-03,6.372295e-03,1781.737208518599
1.651850e-03,6.394661e-03,1783.489035873085
1.659773e-03,6.417057e-03,1785.2408632275706
1.667695e-03,6.439453e-03,1786.9926905820566
1.675650e-03,6.461932e-03,1788.7445179365425
1.683648e-03,6.484523e-03,1790.496345291028
1.691646e-03,6.507115e-03,1792.248172645514
1.699644e-03,6.529706e-03,1794.0
